group1,group2,meandiff,p-adj,lower,upper,reject
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCION GENERAL DE TECNOLOGÍAS Y DESARROLLO DIGITAL,-3446.9102,0.0055,-6543.7684,-350.052,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCION RESPONSABILIDAD SOCIAL UNIVERSITARIA (SS),11967.2618,0.0297,335.3358,23599.1877,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCION TECNICA DE LA RECTORIA,-3033.1662,1.0,-8921.3799,2855.0475,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN ADMINISTRATIVA DE LA SIID,9468.3193,0.0,3276.7539,15659.8846,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE ADMINISTRACIÓN DE CALIDAD,-1399.0094,1.0,-6834.1608,4036.1421,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE DESARROLLO DE MODELOS TECNOLÓGICOS,8283.5327,0.0001,1912.4645,14654.6009,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE DESARROLLO INSTITUCIONAL ACADÉMICO,-743.1771,1.0,-6631.3909,5145.0366,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE EDUCACIÓN DIGITAL,-5279.1971,0.0,-8577.5753,-1980.8189,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE EDUCACIÓN INCLUSIVA,-3230.5887,1.0,-10037.2459,3576.0685,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE EMPRENDIMIENTO Y DESARROLLO EMPRESARIAL,-5238.6914,0.0011,-9659.5034,-817.8794,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE ESTUDIOS INCORPORADOS,-7191.4927,0.0,-11968.0585,-2414.9269,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE FORMACIÓN INTEGRAL AL ESTUDIANTE,-6989.3286,0.0,-10944.0362,-3034.6209,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE FORMACIÓN Y DESARROLLO PROFESIONAL,5368.534,0.0001,1217.8212,9519.2467,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE HUMANIDADES E HISTORIA,-2514.4333,0.9994,-6700.855,1671.9885,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE INNOVACIÓN EDUCATIVA,1733.1167,1.0,-3278.3527,6744.5861,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE INNOVACIÓN Y DESARROLLO DE MODELOS TECNOLÓGICOS,-6486.5556,0.0,-10922.7981,-2050.3131,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE INNOVACIÓN Y EMPRENDIMIENTO,-423.0869,1.0,-6064.0935,5217.9197,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE INTERCAMBIO ACADÉMICO,-392.3855,1.0,-4108.0679,3323.297,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE INVESTIGACIÓN EDUCATIVA,12373.6868,0.0,4606.9623,20140.4112,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE LA UNIDAD PARA LA IGUALDAD DE GÉNERO,-4973.7407,1.0,-17049.5499,7102.0684,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE PLANEACIÓN ESTRATÉGICA EN INNOVACIÓN,-9026.5005,0.0626,-18172.0487,119.0476,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE RELACIONES INTERNACIONALES,-798.336,1.0,-4428.2419,2831.5698,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DE SISTEMA DE ESTUDIOS DEL NIVEL MEDIO SUPERIOR,-2917.9941,0.5239,-6455.3672,619.3789,False
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN DEL SISTEMA DE ESTUDIOS DE LICENCIATURA,-4777.8246,0.0,-8145.1445,-1410.5048,True
CENTRO DE DESARROLLO EMPRESARIAL,DIRECCIÓN GENERAL DE RADIO Y TELEVISIÓN UNIVERSITARIA,-6754.015,0.0,-9866.4827,-3641.5474,True
CENTRO DE DESARROLLO EMPRESARIAL,ESC.IND.Y PREPA.TEC.ALVARO OBREGON,-4682.064,0.0,-7698.1129,-1666.015,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA INDUSTRIAL Y PREPARATORIA TECNICA PABLO LIVAS,-4711.2098,0.0,-7745.6697,-1676.75,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 1,-3899.9638,0.0001,-6935.5084,-864.4193,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 2,-3202.9537,0.0185,-6243.077,-162.8304,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 3,-4207.8448,0.0,-7241.9026,-1173.787,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 4,-5125.3885,0.0,-8205.8364,-2044.9406,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 5,-3298.9279,0.0296,-6505.1752,-92.6806,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 6,-4629.2295,0.0,-7790.8952,-1467.5637,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 7,-4206.9051,0.0,-7237.0257,-1176.7846,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 8,-2806.2348,0.1787,-5858.0853,245.6157,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA # 9,-2067.3521,0.9743,-5106.7432,972.0389,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #10,-4823.7606,0.0,-8075.6394,-1571.8817,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #11,-6683.5813,0.0,-9977.5578,-3389.6048,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #12,-3921.9533,0.0002,-7034.4645,-809.442,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #13,-3765.6351,0.0008,-6915.2615,-616.0087,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #14,-3059.7539,0.1235,-6298.1473,178.6395,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #15,75.53,1.0,-2962.0252,3113.0852,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #16,-3741.1786,0.0004,-6796.815,-685.5422,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #17,-1516.9205,1.0,-4654.9368,1621.0958,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #18,-2466.1769,0.6786,-5587.0461,654.6923,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #19,-4413.7288,0.0,-7544.1648,-1283.2928,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #20,-2022.13,0.9929,-5142.6463,1098.3864,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #21,-4152.7798,0.0001,-7368.1672,-937.3923,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #22,-3316.354,0.0083,-6349.3557,-283.3523,True
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #23,-1607.3363,1.0,-4677.1357,1462.463,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #24,-3041.1277,0.1985,-6376.1107,293.8553,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA PREPARATORIA #25,-2487.059,0.5797,-5547.9586,573.8405,False
CENTRO DE DESARROLLO EMPRESARIAL,ESCUELA Y PREPARATORIA TECNICA MEDICA,-4169.08,0.0,-7206.2668,-1131.8933,True
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE AGRONOMIA,-864.3319,1.0,-3915.7135,2187.0498,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ARQUITECTURA,-4042.7713,0.0,-7062.1452,-1023.3973,True
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ARTES ESCENICAS,-4522.0983,0.0,-7637.245,-1406.9517,True
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ARTES VISUALES,-4436.7455,0.0,-7494.3759,-1379.1151,True
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE CIENCIAS BIOLOGICAS,556.3315,1.0,-2464.2551,3576.9182,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE CIENCIAS DE LA COMUNICACION,-2541.327,0.4735,-5580.249,497.595,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE CIENCIAS DE LA TIERRA,2450.7565,0.671,-643.7314,5545.2443,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE CIENCIAS FISICO-MATEMATICAS,-429.4834,1.0,-3457.1377,2598.1708,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE CIENCIAS FORESTALES,-1016.3998,1.0,-4083.9361,2051.1364,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE CIENCIAS QUIMICAS,-1420.6421,1.0,-4440.9286,1599.6444,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE CONTADURIA PUBLICA Y ADMON.,-3066.6607,0.0372,-6083.5851,-49.7364,True
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ECONOMIA,408.86,1.0,-2682.9431,3500.6632,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ENFERMERIA,-2046.7221,0.9821,-5100.3575,1006.9132,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE FILOSOFIA Y LETRAS,-2970.2596,0.0687,-5996.5011,55.9819,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ING. CIVIL,-2666.9254,0.3037,-5703.1081,369.2573,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ING. MECANICA Y ELECTRICA,2661.1976,0.2848,-349.9436,5672.3387,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE MED. VETERINARIA Y ZOOT.,-2343.6766,0.7759,-5401.9948,714.6415,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE MEDICINA,512.0047,1.0,-2499.3044,3523.3137,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE MUSICA,-4785.703,0.0,-7858.9527,-1712.4532,True
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ODONTOLOGIA,-1064.1157,1.0,-4102.2101,1973.9787,False
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE ORGANIZACION DEPORTIVA,-3227.095,0.0157,-6265.6595,-188.5305,True
CENTRO DE DESARROLLO EMPRESARIAL,FAC. DE PSICOLOGIA,-3092.1359,0.0356,-6126.8384,-57.4334,True
CENTRO DE DESARROLLO EMPRESARIAL,FACULTAD DE CIENCIAS POLÍTICAS Y RELACIONES INTERNACIONALES,-1974.0505,0.9921,-5010.2687,1062.1678,False
CENTRO DE DESARROLLO EMPRESARIAL,FACULTAD DE DERECHO Y CRIMINOLOGIA,-3737.8266,0.0003,-6758.5812,-717.072,True
CENTRO DE DESARROLLO EMPRESARIAL,FACULTAD DE SALUD PUBLICA Y NUTRICION,-4030.8319,0.0,-7075.4471,-986.2167,True
CENTRO DE DESARROLLO EMPRESARIAL,FACULTAD DE TRABAJO SOCIAL Y DESARROLLO HUMANO,-1244.519,1.0,-4301.6262,1812.5882,False
CENTRO DE DESARROLLO EMPRESARIAL,GIMNASIO DE AREA MEDICA,-7480.2473,0.0,-10767.5666,-4192.9279,True
CENTRO DE DESARROLLO EMPRESARIAL,HOSPITAL UNIVERSITARIO,-8187.145,0.0,-11193.0836,-5181.2064,True
CENTRO DE DESARROLLO EMPRESARIAL,IMAGEN INSTITUCIONAL,-4673.4551,0.0001,-8246.7165,-1100.1937,True
CENTRO DE DESARROLLO EMPRESARIAL,IMPRENTA UNIVERSITARIA,-8584.0581,0.0,-11926.8898,-5241.2265,True
CENTRO DE DESARROLLO EMPRESARIAL,INST. DE INVESTIGACIONES SOCIALES,3047.2306,0.1127,-157.52,6251.9812,False
CENTRO DE DESARROLLO EMPRESARIAL,JUNTA DE GOBIERNO,-8386.4021,0.0,-12923.0423,-3849.762,True
CENTRO DE DESARROLLO EMPRESARIAL,LIBRERIA UNIVERSITARIA,-7784.4815,0.0,-10894.2711,-4674.6919,True
CENTRO DE DESARROLLO EMPRESARIAL,OFICINA DE LA ABOGACÍA GENERAL,-1432.1073,1.0,-4578.5161,1714.3016,False
CENTRO DE DESARROLLO EMPRESARIAL,ORQUESTA SINFONICA,-5941.2042,0.0,-9044.2005,-2838.2078,True
CENTRO DE DESARROLLO EMPRESARIAL,POLIDEPORTIVO TIGRES ESCOBEDO,-5790.7735,0.0,-9128.6054,-2452.9416,True
CENTRO DE DESARROLLO EMPRESARIAL,POLIDEPORTIVO TIGRES ´ESCOBEDO´,-4181.2718,0.0022,-7802.6017,-559.9419,True
CENTRO DE DESARROLLO EMPRESARIAL,RECTORIA,8235.5537,0.0,4944.0338,11527.0735,True
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARIA ACADEMICA,-4955.4283,0.0,-8069.3533,-1841.5033,True
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARIA DE DESARROLLO AGROPECUARIO,254.0081,1.0,-3565.0316,4073.0479,False
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARIA DE EXT.Y CULTURA,-5113.7406,0.0,-8233.4585,-1994.0227,True
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARIA DE RELACIONES INTERNACIONALES,-2977.0722,0.5907,-6652.0586,697.9142,False
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARIA DE SUSTENTABILIDAD,3998.7791,0.0004,739.9185,7257.6397,True
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARIA GENERAL,-174.2367,1.0,-3354.9202,3006.4467,False
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARÍA DE IGUALDAD E INCLUSIÓN,-5038.1253,0.9999,-13837.1389,3760.8882,False
CENTRO DE DESARROLLO EMPRESARIAL,SECRETARÍA DE INNOVACIÓN Y DESARROLLO DIGITAL,-18.4973,1.0,-3675.6343,3638.6397,False
CENTRO DE DESARROLLO EMPRESARIAL,SRIA. DE INVESTIGACIÓN CIENTÍFICA Y DESARROLLO TECNOLÓGICO,-179.6952,1.0,-3889.7892,3530.3987,False
CENTRO DE DESARROLLO EMPRESARIAL,TEATRO UNIVERSITARIO,-6945.2514,0.0,-10186.9289,-3703.5739,True
CENTRO DE DESARROLLO EMPRESARIAL,TESORERIA GENERAL,-1594.0348,1.0,-4691.4725,1503.403,False
CENTRO DE DESARROLLO EMPRESARIAL,UNIDAD DE TRANSPARENCIA,-1883.0773,1.0,-5624.0454,1857.8908,False
CENTRO DE DESARROLLO EMPRESARIAL,WORLD TRADE CENTER MONTEREY-UANL,-2107.388,1.0,-7368.1244,3153.3484,False
CENTRO DE DESARROLLO EMPRESARIAL,´CAPILLA ALFONSINA´ BIBLIOTECA UNIVERSITARIA,-4123.8577,0.0005,-7513.9158,-733.7996,True
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE ESTUDIOS Y CERTIFICACIÓN DE LENGUAS EXTRANJERAS,1408.0305,1.0,-8845.0442,11661.1052,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE EVALUACIONES,-2856.3329,1.0,-13086.8554,7374.1895,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE FOMENTO GANADERO VALLECILLO,-2530.678,1.0,-12760.5728,7699.2168,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE INCUBACION DE EMPRESAS Y TRANSF. DE TECNOLOGIA,4014.6089,1.0,-6223.8114,14253.0293,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE INVESTIGACION EN PRODUCCION AGROPECUARIA,-4112.983,1.0,-14276.9811,6051.015,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE INVESTIGACION Y DESARROLLO EN CIENCIAS DE LA SALUD,-3044.1688,1.0,-13229.8746,7141.5369,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE VINCULACION SOCIAL Y EMPRESARIAL,853.597,1.0,-9812.7777,11519.9717,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO DE VINCULACIÓN Y EMPRESAS UNIVERSITARIAS,45.5593,1.0,-10434.6971,10525.8157,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CENTRO UNIVERSITARIO DE SALUD,-2947.7405,1.0,-13087.3562,7191.8751,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CONTRALORIA GENERAL,2107.0433,1.0,-8100.7568,12314.8434,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CTRO. DE INF. DE HISTORIA REGIONAL,-840.1948,1.0,-11113.745,9433.3554,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,CTRO. DE INVESTIGACIÓN; INNOVACIÓN Y DESARROLLO DE LAS ARTES,-1444.384,1.0,-11687.2345,8798.4666,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DEPARTAMENTO DE ADQUISICIONES,2436.0223,1.0,-7863.2268,12735.2713,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DEPARTAMENTO DE BECAS,-1116.9698,1.0,-11289.2666,9055.327,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DEPARTAMENTO ESCOLAR Y DE ARCHIVO,-3569.0096,1.0,-13718.1416,6580.1223,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DEPTO. DE PERSONAL,-4206.7464,1.0,-14419.7279,6006.2352,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE ACTIVIDADES ESTUDIANTILES,-3179.2142,1.0,-13502.4479,7144.0194,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE BIBLIOTECAS,-1908.4863,1.0,-12055.2923,8238.3197,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE COMUNICACION INSTITUCIONAL,-315.9229,1.0,-10520.0322,9888.1863,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE COMUNICACION INSTITUCIONAL Y RELACIONES PUBLICAS,1881.2745,1.0,-8333.4695,12096.0186,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE CONSTRUCCION Y MANTENIMIENTO,-618.4672,1.0,-10785.9902,9549.0557,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE DEPORTES,-2012.5348,1.0,-12157.4594,8132.3897,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE DESARROLLO CULTURAL,-2022.3025,1.0,-12198.1472,8153.5422,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE EDITORIAL UNIVERSITARIA,-2176.1326,1.0,-12378.9541,8026.6889,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE INVESTIGACION,-819.6676,1.0,-11033.3454,9394.0101,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE PREVENCION Y PROTECCION UNIVERSITARIA,-3513.206,1.0,-13668.4404,6642.0283,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE RADIO Y TELEVISION UNIVERSITARIA,-879.2613,1.0,-11113.0432,9354.5206,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE RECURSOS HUMANOS Y NOMINAS,-878.9001,1.0,-11052.4138,9294.6137,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE SERVICIO SOCIAL Y PRACTICAS PROFESIONALES,1149.695,1.0,-9026.5532,11325.9433,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE SERVICIOS GENERALES,-4218.9626,1.0,-14379.7731,5941.848,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE SERVICIOS MEDICOS,-3042.5026,1.0,-13183.2256,7098.2204,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE TECNOLOGIAS DE INFORMACION,-2736.8468,1.0,-12893.3835,7419.6899,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DE UNIDADES ACADEMICAS,34514.2044,0.0033,4126.1458,64902.263,True
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DEL PROGRAMA DE FUTBOL AMERICANO,-4807.1637,1.0,-15023.1864,5408.859,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION DEL SISTEMA DE ESTUDIOS DE POSGRADO,2856.9684,1.0,-7475.4995,13189.4363,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION GENERAL ADMINISTRATIVA,3463.5539,1.0,-6754.5573,13681.6651,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION GENERAL DE PLANEACION Y PROYECTOS ESTRATEGICOS,3352.2922,1.0,-6818.9609,13523.5454,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION GENERAL DE TECNOLOGÍAS Y DESARROLLO DIGITAL,178.9224,1.0,-9978.5481,10336.3929,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION RESPONSABILIDAD SOCIAL UNIVERSITARIA (SS),15593.0944,0.0287,464.1362,30722.0526,True
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCION TECNICA DE LA RECTORIA,592.6664,1.0,-10732.2944,11917.6272,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN ADMINISTRATIVA DE LA SIID,13094.1519,0.003,1608.5453,24579.7584,True
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE ADMINISTRACIÓN DE CALIDAD,2226.8232,1.0,-8869.3269,13322.9734,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE DESARROLLO DE MODELOS TECNOLÓGICOS,11909.3653,0.0301,326.0072,23492.7235,True
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE DESARROLLO INSTITUCIONAL ACADÉMICO,2882.6555,1.0,-8442.3053,14207.6163,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE EDUCACIÓN DIGITAL,-1653.3645,1.0,-11874.0775,8567.3485,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE EDUCACIÓN INCLUSIVA,395.2439,1.0,-11433.2918,12223.7797,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE EMPRENDIMIENTO Y DESARROLLO EMPRESARIAL,-1612.8588,1.0,-12248.9885,9023.2709,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE ESTUDIOS INCORPORADOS,-3565.6601,1.0,-14354.5088,7223.1887,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE FORMACIÓN INTEGRAL AL ESTUDIANTE,-3363.4959,1.0,-13814.4954,7087.5035,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE FORMACIÓN Y DESARROLLO PROFESIONAL,8994.3666,0.3961,-1532.3657,19521.0989,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE HUMANIDADES E HISTORIA,1111.3993,1.0,-9429.4641,11652.2628,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE INNOVACIÓN EDUCATIVA,5358.9493,1.0,-5535.9349,16253.8335,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE INNOVACIÓN Y DESARROLLO DE MODELOS TECNOLÓGICOS,-2860.723,1.0,-13503.2755,7781.8295,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE INNOVACIÓN Y EMPRENDIMIENTO,3202.7458,1.0,-7995.6752,14401.1667,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE INTERCAMBIO ACADÉMICO,3233.4471,1.0,-7129.4662,13596.3604,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE INVESTIGACIÓN EDUCATIVA,15999.5194,0.0001,3593.6464,28405.3924,True
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE LA UNIDAD PARA LA IGUALDAD DE GÉNERO,-1347.9081,1.0,-16820.7502,14124.934,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE PLANEACIÓN ESTRATÉGICA EN INNOVACIÓN,-5400.6679,1.0,-18713.2457,7911.9099,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE RELACIONES INTERNACIONALES,2827.4966,1.0,-7504.9713,13159.9645,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DE SISTEMA DE ESTUDIOS DEL NIVEL MEDIO SUPERIOR,707.8385,1.0,-9592.486,11008.163,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN DEL SISTEMA DE ESTUDIOS DE LICENCIATURA,-1151.992,1.0,-11395.1614,9091.1774,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,DIRECCIÓN GENERAL DE RADIO Y TELEVISIÓN UNIVERSITARIA,-3128.1824,1.0,-13290.4229,7034.058,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESC.IND.Y PREPA.TEC.ALVARO OBREGON,-1056.2313,1.0,-11189.3566,9076.8939,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESCUELA INDUSTRIAL Y PREPARATORIA TECNICA PABLO LIVAS,-1085.3772,1.0,-11223.9976,9053.2431,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESCUELA PREPARATORIA # 1,-274.1312,1.0,-10413.0763,9864.8138,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESCUELA PREPARATORIA # 2,422.8789,1.0,-9717.4379,10563.1958,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESCUELA PREPARATORIA # 3,-582.0122,1.0,-10720.5122,9556.4879,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESCUELA PREPARATORIA # 4,-1499.5559,1.0,-11652.0351,8652.9234,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESCUELA PREPARATORIA # 5,326.9047,1.0,-9864.4494,10518.2588,False
CENTRO DE DESARROLLO INTEGRAL DEL ESTUDIANTE,ESCUELA PREPARATORIA # 6,-1003.3968,1.0,-11180.8133,9174.0196,False
